short_title,title,code or value,description,count,Lookup,Column
OHX25CTC,OHX25CTC - Coronal Caries: Tooth Count #25,U,Unerupted,10,OHX25CTC_U,OHX25CTC_Unerupted
OHX25CTC,OHX25CTC - Coronal Caries: Tooth Count #25,X,"Missing due to other causes, but replaced by a fixed restoration",11,OHX25CTC_X,"OHX25CTC_Missing due to other causes, but replaced by a fixed restoration"
OHX25CTC,OHX25CTC - Coronal Caries: Tooth Count #25,Y,"Tooth present, condition cannot be assessed",82,OHX25CTC_Y,"OHX25CTC_Tooth present, condition cannot be assessed"
OHX25CTC,OHX25CTC - Coronal Caries: Tooth Count #25,Z,Permanent tooth with surface condition (s),141,OHX25CTC_Z,OHX25CTC_Permanent tooth with surface condition (s)
OHX25CTC,OHX25CTC - Coronal Caries: Tooth Count #25,< blank >,Missing,457,OHX25CTC_< blank >,OHX25CTC_Missing
OHX26CTC,OHX26CTC - Coronal Caries: Tooth Count #26,D,Sound primary tooth,1283,OHX26CTC_D,OHX26CTC_Sound primary tooth
OHX26CTC,OHX26CTC - Coronal Caries: Tooth Count #26,E,Missing due to dental disease,103,OHX26CTC_E,OHX26CTC_Missing due to dental disease
OHX26CTC,OHX26CTC - Coronal Caries: Tooth Count #26,J,Permanent root tip is present but no restorative replacement is present,25,OHX26CTC_J,OHX26CTC_Permanent root tip is present but no restorative replacement is present
OHX26CTC,OHX26CTC - Coronal Caries: Tooth Count #26,K,Primary tooth with surface condition (s),1,OHX26CTC_K,OHX26CTC_Primary tooth with surface condition (s)
OHX26CTC,OHX26CTC - Coronal Caries: Tooth Count #26,M,Missing due to other causes,12,OHX26CTC_M,OHX26CTC_Missing due to other causes
OHX26CTC,OHX26CTC - Coronal Caries: Tooth Count #26,P,"Missing due to dental disease, but replaced by a removable restoration",420,OHX26CTC_P,"OHX26CTC_Missing due to dental disease, but replaced by a removable restoration"
OHX26CTC,OHX26CTC - Coronal Caries: Tooth Count #26,Q,"Missing due to other causes, but replaced by a removable restoration",26,OHX26CTC_Q,"OHX26CTC_Missing due to other causes, but replaced by a removable restoration"
OHX26CTC,OHX26CTC - Coronal Caries: Tooth Count #26,R,"Missing due to dental disease, but replaced by a fixed restoration",25,OHX26CTC_R,"OHX26CTC_Missing due to dental disease, but replaced by a fixed restoration"
OHX26CTC,OHX26CTC - Coronal Caries: Tooth Count #26,S,Sound permanent tooth,6719,OHX26CTC_S,OHX26CTC_Sound permanent tooth
OHX26CTC,OHX26CTC - Coronal Caries: Tooth Count #26,T,Permanent root tip is present but a restorative replacement is present,0,OHX26CTC_T,OHX26CTC_Permanent root tip is present but a restorative replacement is present
OHX26CTC,OHX26CTC - Coronal Caries: Tooth Count #26,U,Unerupted,70,OHX26CTC_U,OHX26CTC_Unerupted
OHX26CTC,OHX26CTC - Coronal Caries: Tooth Count #26,X,"Missing due to other causes, but replaced by a fixed restoration",6,OHX26CTC_X,"OHX26CTC_Missing due to other causes, but replaced by a fixed restoration"
OHX26CTC,OHX26CTC - Coronal Caries: Tooth Count #26,Y,"Tooth present, condition cannot be assessed",111,OHX26CTC_Y,"OHX26CTC_Tooth present, condition cannot be assessed"
OHX26CTC,OHX26CTC - Coronal Caries: Tooth Count #26,Z,Permanent tooth with surface condition (s),164,OHX26CTC_Z,OHX26CTC_Permanent tooth with surface condition (s)
OHX26CTC,OHX26CTC - Coronal Caries: Tooth Count #26,< blank >,Missing,457,OHX26CTC_< blank >,OHX26CTC_Missing
OHX27CTC,OHX27CTC - Coronal Caries: Tooth Count #27,D,Sound primary tooth,1787,OHX27CTC_D,OHX27CTC_Sound primary tooth
OHX27CTC,OHX27CTC - Coronal Caries: Tooth Count #27,E,Missing due to dental disease,82,OHX27CTC_E,OHX27CTC_Missing due to dental disease
OHX27CTC,OHX27CTC - Coronal Caries: Tooth Count #27,J,Permanent root tip is present but no restorative replacement is present,36,OHX27CTC_J,OHX27CTC_Permanent root tip is present but no restorative replacement is present
OHX27CTC,OHX27CTC - Coronal Caries: Tooth Count #27,K,Primary tooth with surface condition (s),11,OHX27CTC_K,OHX27CTC_Primary tooth with surface condition (s)
OHX27CTC,OHX27CTC - Coronal Caries: Tooth Count #27,M,Missing due to other causes,7,OHX27CTC_M,OHX27CTC_Missing due to other causes
OHX27CTC,OHX27CTC - Coronal Caries: Tooth Count #27,P,"Missing due to dental disease, but replaced by a removable restoration",359,OHX27CTC_P,"OHX27CTC_Missing due to dental disease, but replaced by a removable restoration"
OHX27CTC,OHX27CTC - Coronal Caries: Tooth Count #27,Q,"Missing due to other causes, but replaced by a removable restoration",19,OHX27CTC_Q,"OHX27CTC_Missing due to other causes, but replaced by a removable restoration"
OHX27CTC,OHX27CTC - Coronal Caries: Tooth Count #27,R,"Missing due to dental disease, but replaced by a fixed restoration",6,OHX27CTC_R,"OHX27CTC_Missing due to dental disease, but replaced by a fixed restoration"
OHX27CTC,OHX27CTC - Coronal Caries: Tooth Count #27,S,Sound permanent tooth,6044,OHX27CTC_S,OHX27CTC_Sound permanent tooth
OHX27CTC,OHX27CTC - Coronal Caries: Tooth Count #27,T,Permanent root tip is present but a restorative replacement is present,0,OHX27CTC_T,OHX27CTC_Permanent root tip is present but a restorative replacement is present
OHX27CTC,OHX27CTC - Coronal Caries: Tooth Count #27,U,Unerupted,184,OHX27CTC_U,OHX27CTC_Unerupted
OHX27CTC,OHX27CTC - Coronal Caries: Tooth Count #27,X,"Missing due to other causes, but replaced by a fixed restoration",0,OHX27CTC_X,"OHX27CTC_Missing due to other causes, but replaced by a fixed restoration"
OHX27CTC,OHX27CTC - Coronal Caries: Tooth Count #27,Y,"Tooth present, condition cannot be assessed",124,OHX27CTC_Y,"OHX27CTC_Tooth present, condition cannot be assessed"
OHX27CTC,OHX27CTC - Coronal Caries: Tooth Count #27,Z,Permanent tooth with surface condition (s),306,OHX27CTC_Z,OHX27CTC_Permanent tooth with surface condition (s)
OHX27CTC,OHX27CTC - Coronal Caries: Tooth Count #27,< blank >,Missing,457,OHX27CTC_< blank >,OHX27CTC_Missing
OHX28CTC,OHX28CTC - Coronal Caries: Tooth Count #28,D,Sound primary tooth,1471,OHX28CTC_D,OHX28CTC_Sound primary tooth
OHX28CTC,OHX28CTC - Coronal Caries: Tooth Count #28,E,Missing due to dental disease,189,OHX28CTC_E,OHX28CTC_Missing due to dental disease
OHX28CTC,OHX28CTC - Coronal Caries: Tooth Count #28,J,Permanent root tip is present but no restorative replacement is present,63,OHX28CTC_J,OHX28CTC_Permanent root tip is present but no restorative replacement is present
OHX28CTC,OHX28CTC - Coronal Caries: Tooth Count #28,K,Primary tooth with surface condition (s),383,OHX28CTC_K,OHX28CTC_Primary tooth with surface condition (s)
OHX28CTC,OHX28CTC - Coronal Caries: Tooth Count #28,M,Missing due to other causes,257,OHX28CTC_M,OHX28CTC_Missing due to other causes
OHX28CTC,OHX28CTC - Coronal Caries: Tooth Count #28,P,"Missing due to dental disease, but replaced by a removable restoration",416,OHX28CTC_P,"OHX28CTC_Missing due to dental disease, but replaced by a removable restoration"
OHX28CTC,OHX28CTC - Coronal Caries: Tooth Count #28,Q,"Missing due to other causes, but replaced by a removable restoration",20,OHX28CTC_Q,"OHX28CTC_Missing due to other causes, but replaced by a removable restoration"
OHX28CTC,OHX28CTC - Coronal Caries: Tooth Count #28,R,"Missing due to dental disease, but replaced by a fixed restoration",23,OHX28CTC_R,"OHX28CTC_Missing due to dental disease, but replaced by a fixed restoration"
OHX28CTC,OHX28CTC - Coronal Caries: Tooth Count #28,S,Sound permanent tooth,5045,OHX28CTC_S,OHX28CTC_Sound permanent tooth
OHX28CTC,OHX28CTC - Coronal Caries: Tooth Count #28,T,Permanent root tip is present but a restorative replacement is present,1,OHX28CTC_T,OHX28CTC_Permanent root tip is present but a restorative replacement is present
OHX28CTC,OHX28CTC - Coronal Caries: Tooth Count #28,U,Unerupted,139,OHX28CTC_U,OHX28CTC_Unerupted
OHX28CTC,OHX28CTC - Coronal Caries: Tooth Count #28,X,"Missing due to other causes, but replaced by a fixed restoration",0,OHX28CTC_X,"OHX28CTC_Missing due to other causes, but replaced by a fixed restoration"
OHX28CTC,OHX28CTC - Coronal Caries: Tooth Count #28,Y,"Tooth present, condition cannot be assessed",48,OHX28CTC_Y,"OHX28CTC_Tooth present, condition cannot be assessed"
OHX28CTC,OHX28CTC - Coronal Caries: Tooth Count #28,Z,Permanent tooth with surface condition (s),910,OHX28CTC_Z,OHX28CTC_Permanent tooth with surface condition (s)
OHX28CTC,OHX28CTC - Coronal Caries: Tooth Count #28,< blank >,Missing,457,OHX28CTC_< blank >,OHX28CTC_Missing
OHX29CTC,OHX29CTC - Coronal Caries: Tooth Count #29,D,Sound primary tooth,1360,OHX29CTC_D,OHX29CTC_Sound primary tooth
OHX29CTC,OHX29CTC - Coronal Caries: Tooth Count #29,E,Missing due to dental disease,386,OHX29CTC_E,OHX29CTC_Missing due to dental disease
OHX29CTC,OHX29CTC - Coronal Caries: Tooth Count #29,J,Permanent root tip is present but no restorative replacement is present,88,OHX29CTC_J,OHX29CTC_Permanent root tip is present but no restorative replacement is present
OHX29CTC,OHX29CTC - Coronal Caries: Tooth Count #29,K,Primary tooth with surface condition (s),498,OHX29CTC_K,OHX29CTC_Primary tooth with surface condition (s)
OHX29CTC,OHX29CTC - Coronal Caries: Tooth Count #29,M,Missing due to other causes,6,OHX29CTC_M,OHX29CTC_Missing due to other causes
OHX29CTC,OHX29CTC - Coronal Caries: Tooth Count #29,P,"Missing due to dental disease, but replaced by a removable restoration",488,OHX29CTC_P,"OHX29CTC_Missing due to dental disease, but replaced by a removable restoration"
OHX29CTC,OHX29CTC - Coronal Caries: Tooth Count #29,Q,"Missing due to other causes, but replaced by a removable restoration",21,OHX29CTC_Q,"OHX29CTC_Missing due to other causes, but replaced by a removable restoration"
OHX29CTC,OHX29CTC - Coronal Caries: Tooth Count #29,R,"Missing due to dental disease, but replaced by a fixed restoration",70,OHX29CTC_R,"OHX29CTC_Missing due to dental disease, but replaced by a fixed restoration"
OHX29CTC,OHX29CTC - Coronal Caries: Tooth Count #29,S,Sound permanent tooth,4148,OHX29CTC_S,OHX29CTC_Sound permanent tooth
OHX29CTC,OHX29CTC - Coronal Caries: Tooth Count #29,T,Permanent root tip is present but a restorative replacement is present,0,OHX29CTC_T,OHX29CTC_Permanent root tip is present but a restorative replacement is present
OHX29CTC,OHX29CTC - Coronal Caries: Tooth Count #29,U,Unerupted,311,OHX29CTC_U,OHX29CTC_Unerupted
OHX29CTC,OHX29CTC - Coronal Caries: Tooth Count #29,X,"Missing due to other causes, but replaced by a fixed restoration",2,OHX29CTC_X,"OHX29CTC_Missing due to other causes, but replaced by a fixed restoration"
OHX29CTC,OHX29CTC - Coronal Caries: Tooth Count #29,Y,"Tooth present, condition cannot be assessed",32,OHX29CTC_Y,"OHX29CTC_Tooth present, condition cannot be assessed"
OHX29CTC,OHX29CTC - Coronal Caries: Tooth Count #29,Z,Permanent tooth with surface condition (s),1555,OHX29CTC_Z,OHX29CTC_Permanent tooth with surface condition (s)
OHX29CTC,OHX29CTC - Coronal Caries: Tooth Count #29,< blank >,Missing,457,OHX29CTC_< blank >,OHX29CTC_Missing
OHX30CTC,OHX30CTC - Coronal Caries: Tooth Count #30,D,Sound primary tooth,0,OHX30CTC_D,OHX30CTC_Sound primary tooth
OHX30CTC,OHX30CTC - Coronal Caries: Tooth Count #30,E,Missing due to dental disease,1019,OHX30CTC_E,OHX30CTC_Missing due to dental disease
OHX30CTC,OHX30CTC - Coronal Caries: Tooth Count #30,J,Permanent root tip is present but no restorative replacement is present,126,OHX30CTC_J,OHX30CTC_Permanent root tip is present but no restorative replacement is present
OHX30CTC,OHX30CTC - Coronal Caries: Tooth Count #30,K,Primary tooth with surface condition (s),0,OHX30CTC_K,OHX30CTC_Primary tooth with surface condition (s)
OHX30CTC,OHX30CTC - Coronal Caries: Tooth Count #30,M,Missing due to other causes,1,OHX30CTC_M,OHX30CTC_Missing due to other causes
OHX30CTC,OHX30CTC - Coronal Caries: Tooth Count #30,P,"Missing due to dental disease, but replaced by a removable restoration",554,OHX30CTC_P,"OHX30CTC_Missing due to dental disease, but replaced by a removable restoration"
OHX30CTC,OHX30CTC - Coronal Caries: Tooth Count #30,Q,"Missing due to other causes, but replaced by a removable restoration",21,OHX30CTC_Q,"OHX30CTC_Missing due to other causes, but replaced by a removable restoration"
OHX30CTC,OHX30CTC - Coronal Caries: Tooth Count #30,R,"Missing due to dental disease, but replaced by a fixed restoration",145,OHX30CTC_R,"OHX30CTC_Missing due to dental disease, but replaced by a fixed restoration"
OHX30CTC,OHX30CTC - Coronal Caries: Tooth Count #30,S,Sound permanent tooth,2936,OHX30CTC_S,OHX30CTC_Sound permanent tooth
OHX30CTC,OHX30CTC - Coronal Caries: Tooth Count #30,T,Permanent root tip is present but a restorative replacement is present,0,OHX30CTC_T,OHX30CTC_Permanent root tip is present but a restorative replacement is present
OHX30CTC,OHX30CTC - Coronal Caries: Tooth Count #30,U,Unerupted,1140,OHX30CTC_U,OHX30CTC_Unerupted
OHX30CTC,OHX30CTC - Coronal Caries: Tooth Count #30,X,"Missing due to other causes, but replaced  by a fixed restoration",1,OHX30CTC_X,"OHX30CTC_Missing due to other causes, but replaced  by a fixed restoration"
OHX30CTC,OHX30CTC - Coronal Caries: Tooth Count #30,Y,"Tooth present, condition cannot be assessed",67,OHX30CTC_Y,"OHX30CTC_Tooth present, condition cannot be assessed"
OHX30CTC,OHX30CTC - Coronal Caries: Tooth Count #30,Z,Permanent tooth with surface condition (s),2955,OHX30CTC_Z,OHX30CTC_Permanent tooth with surface condition (s)
OHX30CTC,OHX30CTC - Coronal Caries: Tooth Count #30,< blank >,Missing,457,OHX30CTC_< blank >,OHX30CTC_Missing
OHX31CTC,OHX31CTC - Coronal Caries: Tooth Count #31,D,Sound primary tooth,0,OHX31CTC_D,OHX31CTC_Sound primary tooth
OHX31CTC,OHX31CTC - Coronal Caries: Tooth Count #31,E,Missing due to dental disease,1004,OHX31CTC_E,OHX31CTC_Missing due to dental disease
OHX31CTC,OHX31CTC - Coronal Caries: Tooth Count #31,J,Permanent root tip is present but no restorative replacement is present,99,OHX31CTC_J,OHX31CTC_Permanent root tip is present but no restorative replacement is present
OHX31CTC,OHX31CTC - Coronal Caries: Tooth Count #31,K,Primary tooth with surface condition (s),0,OHX31CTC_K,OHX31CTC_Primary tooth with surface condition (s)
OHX31CTC,OHX31CTC - Coronal Caries: Tooth Count #31,M,Missing due to other causes,3,OHX31CTC_M,OHX31CTC_Missing due to other causes
OHX31CTC,OHX31CTC - Coronal Caries: Tooth Count #31,P,"Missing due to dental disease, but replaced by a removable restoration",527,OHX31CTC_P,"OHX31CTC_Missing due to dental disease, but replaced by a removable restoration"
OHX31CTC,OHX31CTC - Coronal Caries: Tooth Count #31,Q,"Missing due to other causes, but replaced by a removable restoration",23,OHX31CTC_Q,"OHX31CTC_Missing due to other causes, but replaced by a removable restoration"
OHX31CTC,OHX31CTC - Coronal Caries: Tooth Count #31,R,"Missing due to dental disease, but replaced by a fixed restoration",37,OHX31CTC_R,"OHX31CTC_Missing due to dental disease, but replaced by a fixed restoration"
OHX31CTC,OHX31CTC - Coronal Caries: Tooth Count #31,S,Sound permanent tooth,2198,OHX31CTC_S,OHX31CTC_Sound permanent tooth
OHX31CTC,OHX31CTC - Coronal Caries: Tooth Count #31,T,Permanent root tip is present but a restorative replacement is present,1,OHX31CTC_T,OHX31CTC_Permanent root tip is present but a restorative replacement is present
OHX31CTC,OHX31CTC - Coronal Caries: Tooth Count #31,U,Unerupted,2274,OHX31CTC_U,OHX31CTC_Unerupted
OHX31CTC,OHX31CTC - Coronal Caries: Tooth Count #31,X,"Missing due to other causes, but replaced by a fixed restoration",0,OHX31CTC_X,"OHX31CTC_Missing due to other causes, but replaced by a fixed restoration"
OHX31CTC,OHX31CTC - Coronal Caries: Tooth Count #31,Y,"Tooth present, condition cannot be assessed",64,OHX31CTC_Y,"OHX31CTC_Tooth present, condition cannot be assessed"
OHX31CTC,OHX31CTC - Coronal Caries: Tooth Count #31,Z,Permanent tooth with surface condition (s),2735,OHX31CTC_Z,OHX31CTC_Permanent tooth with surface condition (s)
OHX31CTC,OHX31CTC - Coronal Caries: Tooth Count #31,< blank >,Missing,457,OHX31CTC_< blank >,OHX31CTC_Missing
OHX02CSC,OHX02CSC - Coronal Caries:  Surface condition #2,Coronal Caries:  Surface condition #2,Value was recorded,1206,OHX02CSC_Coronal Caries:  Surface condition #2,OHX02CSC_Value was recorded
OHX02CSC,OHX02CSC - Coronal Caries:  Surface condition #2,0,Lingual surface caries,6,OHX02CSC_0,OHX02CSC_Lingual surface caries
OHX02CSC,OHX02CSC - Coronal Caries:  Surface condition #2,1,Occlusal/incisal caries,181,OHX02CSC_1,OHX02CSC_Occlusal/incisal caries
OHX02CSC,OHX02CSC - Coronal Caries:  Surface condition #2,2,Facial surface caries,4,OHX02CSC_2,OHX02CSC_Facial surface caries
OHX02CSC,OHX02CSC - Coronal Caries:  Surface condition #2,3,Mesial caries,3,OHX02CSC_3,OHX02CSC_Mesial caries
OHX02CSC,OHX02CSC - Coronal Caries:  Surface condition #2,4,Distal caries,1,OHX02CSC_4,OHX02CSC_Distal caries
OHX02CSC,OHX02CSC - Coronal Caries:  Surface condition #2,5,Lingual surface restoration,8,OHX02CSC_5,OHX02CSC_Lingual surface restoration
OHX02CSC,OHX02CSC - Coronal Caries:  Surface condition #2,6,Occlusal/incisal restoration,963,OHX02CSC_6,OHX02CSC_Occlusal/incisal restoration
OHX02CSC,OHX02CSC - Coronal Caries:  Surface condition #2,7,Facial surface restoration,2,OHX02CSC_7,OHX02CSC_Facial surface restoration
OHX02CSC,OHX02CSC - Coronal Caries:  Surface condition #2,8,Mesial restoration,1,OHX02CSC_8,OHX02CSC_Mesial restoration
OHX02CSC,OHX02CSC - Coronal Caries:  Surface condition #2,9,Distal restoration,0,OHX02CSC_9,OHX02CSC_Distal restoration
OHX02CSC,OHX02CSC - Coronal Caries:  Surface condition #2,< blank >,Missing,7047,OHX02CSC_< blank >,OHX02CSC_Missing
OHX03CSC,OHX03CSC - Coronal Caries:  Surface condition #3,Coronal Caries:  Surface condition #3,Value was recorded,2124,OHX03CSC_Coronal Caries:  Surface condition #3,OHX03CSC_Value was recorded
OHX03CSC,OHX03CSC - Coronal Caries:  Surface condition #3,0,Lingual surface caries,23,OHX03CSC_0,OHX03CSC_Lingual surface caries
OHX03CSC,OHX03CSC - Coronal Caries:  Surface condition #3,1,Occlusal/incisal caries,129,OHX03CSC_1,OHX03CSC_Occlusal/incisal caries
OHX03CSC,OHX03CSC - Coronal Caries:  Surface condition #3,2,Facial surface caries,1,OHX03CSC_2,OHX03CSC_Facial surface caries
OHX03CSC,OHX03CSC - Coronal Caries:  Surface condition #3,3,Mesial caries,3,OHX03CSC_3,OHX03CSC_Mesial caries
OHX03CSC,OHX03CSC - Coronal Caries:  Surface condition #3,4,Distal caries,0,OHX03CSC_4,OHX03CSC_Distal caries
OHX03CSC,OHX03CSC - Coronal Caries:  Surface condition #3,5,Lingual surface restoration,31,OHX03CSC_5,OHX03CSC_Lingual surface restoration
OHX03CSC,OHX03CSC - Coronal Caries:  Surface condition #3,6,Occlusal/incisal restoration,613,OHX03CSC_6,OHX03CSC_Occlusal/incisal restoration
OHX03CSC,OHX03CSC - Coronal Caries:  Surface condition #3,7,Facial surface restoration,6,OHX03CSC_7,OHX03CSC_Facial surface restoration
OHX03CSC,OHX03CSC - Coronal Caries:  Surface condition #3,8,Mesial restoration,1,OHX03CSC_8,OHX03CSC_Mesial restoration
OHX03CSC,OHX03CSC - Coronal Caries:  Surface condition #3,9,Distal restoration,0,OHX03CSC_9,OHX03CSC_Distal restoration
OHX03CSC,OHX03CSC - Coronal Caries:  Surface condition #3,< blank >,Missing,6491,OHX03CSC_< blank >,OHX03CSC_Missing
OHX04CSC,OHX04CSC - Coronal Caries:  Surface condition #4,Coronal Caries:  Surface condition #4,Value was recorded,1581,OHX04CSC_Coronal Caries:  Surface condition #4,OHX04CSC_Value was recorded
OHX04CSC,OHX04CSC - Coronal Caries:  Surface condition #4,0,Lingual surface caries,6,OHX04CSC_0,OHX04CSC_Lingual surface caries
OHX04CSC,OHX04CSC - Coronal Caries:  Surface condition #4,1,Occlusal/incisal caries,76,OHX04CSC_1,OHX04CSC_Occlusal/incisal caries
OHX04CSC,OHX04CSC - Coronal Caries:  Surface condition #4,2,Facial surface caries,4,OHX04CSC_2,OHX04CSC_Facial surface caries
OHX04CSC,OHX04CSC - Coronal Caries:  Surface condition #4,3,Mesial caries,16,OHX04CSC_3,OHX04CSC_Mesial caries
OHX04CSC,OHX04CSC - Coronal Caries:  Surface condition #4,4,Distal caries,12,OHX04CSC_4,OHX04CSC_Distal caries
OHX04CSC,OHX04CSC - Coronal Caries:  Surface condition #4,5,Lingual surface restoration,5,OHX04CSC_5,OHX04CSC_Lingual surface restoration
OHX04CSC,OHX04CSC - Coronal Caries:  Surface condition #4,6,Occlusal/incisal restoration,318,OHX04CSC_6,OHX04CSC_Occlusal/incisal restoration
OHX04CSC,OHX04CSC - Coronal Caries:  Surface condition #4,7,Facial surface restoration,12,OHX04CSC_7,OHX04CSC_Facial surface restoration
OHX04CSC,OHX04CSC - Coronal Caries:  Surface condition #4,8,Mesial restoration,1,OHX04CSC_8,OHX04CSC_Mesial restoration
OHX04CSC,OHX04CSC - Coronal Caries:  Surface condition #4,9,Distal restoration,1,OHX04CSC_9,OHX04CSC_Distal restoration
OHX04CSC,OHX04CSC - Coronal Caries:  Surface condition #4,< blank >,Missing,7390,OHX04CSC_< blank >,OHX04CSC_Missing
OHX05CSC,OHX05CSC - Coronal Caries:  Surface condition #5,Coronal Caries:  Surface condition #5,Value was recorded,1267,OHX05CSC_Coronal Caries:  Surface condition #5,OHX05CSC_Value was recorded
OHX05CSC,OHX05CSC - Coronal Caries:  Surface condition #5,0,Lingual surface caries,0,OHX05CSC_0,OHX05CSC_Lingual surface caries
OHX05CSC,OHX05CSC - Coronal Caries:  Surface condition #5,1,Occlusal/incisal caries,61,OHX05CSC_1,OHX05CSC_Occlusal/incisal caries
OHX05CSC,OHX05CSC - Coronal Caries:  Surface condition #5,2,Facial surface caries,9,OHX05CSC_2,OHX05CSC_Facial surface caries
OHX05CSC,OHX05CSC - Coronal Caries:  Surface condition #5,3,Mesial caries,4,OHX05CSC_3,OHX05CSC_Mesial caries
OHX05CSC,OHX05CSC - Coronal Caries:  Surface condition #5,4,Distal caries,15,OHX05CSC_4,OHX05CSC_Distal caries
OHX05CSC,OHX05CSC - Coronal Caries:  Surface condition #5,5,Lingual surface restoration,0,OHX05CSC_5,OHX05CSC_Lingual surface restoration
OHX05CSC,OHX05CSC - Coronal Caries:  Surface condition #5,6,Occlusal/incisal restoration,298,OHX05CSC_6,OHX05CSC_Occlusal/incisal restoration
OHX05CSC,OHX05CSC - Coronal Caries:  Surface condition #5,7,Facial surface restoration,13,OHX05CSC_7,OHX05CSC_Facial surface restoration
OHX05CSC,OHX05CSC - Coronal Caries:  Surface condition #5,8,Mesial restoration,2,OHX05CSC_8,OHX05CSC_Mesial restoration
OHX05CSC,OHX05CSC - Coronal Caries:  Surface condition #5,9,Distal restoration,1,OHX05CSC_9,OHX05CSC_Distal restoration
OHX05CSC,OHX05CSC - Coronal Caries:  Surface condition #5,< blank >,Missing,7752,OHX05CSC_< blank >,OHX05CSC_Missing
OHX06CSC,OHX06CSC - Coronal Caries:  Surface condition #6,Coronal Caries:  Surface condition #6,Value was recorded,365,OHX06CSC_Coronal Caries:  Surface condition #6,OHX06CSC_Value was recorded
OHX06CSC,OHX06CSC - Coronal Caries:  Surface condition #6,0,Lingual surface caries,22,OHX06CSC_0,OHX06CSC_Lingual surface caries
OHX06CSC,OHX06CSC - Coronal Caries:  Surface condition #6,2,Facial surface caries,47,OHX06CSC_2,OHX06CSC_Facial surface caries
OHX06CSC,OHX06CSC - Coronal Caries:  Surface condition #6,3,Mesial caries,26,OHX06CSC_3,OHX06CSC_Mesial caries
OHX06CSC,OHX06CSC - Coronal Caries:  Surface condition #6,4,Distal caries,26,OHX06CSC_4,OHX06CSC_Distal caries
OHX06CSC,OHX06CSC - Coronal Caries:  Surface condition #6,5,Lingual surface restoration,18,OHX06CSC_5,OHX06CSC_Lingual surface restoration
OHX06CSC,OHX06CSC - Coronal Caries:  Surface condition #6,7,Facial surface restoration,48,OHX06CSC_7,OHX06CSC_Facial surface restoration
OHX06CSC,OHX06CSC - Coronal Caries:  Surface condition #6,8,Mesial restoration,32,OHX06CSC_8,OHX06CSC_Mesial restoration
OHX06CSC,OHX06CSC - Coronal Caries:  Surface condition #6,9,Distal restoration,34,OHX06CSC_9,OHX06CSC_Distal restoration
OHX06CSC,OHX06CSC - Coronal Caries:  Surface condition #6,< blank >,Missing,8804,OHX06CSC_< blank >,OHX06CSC_Missing
OHX07CSC,OHX07CSC - Coronal Caries:  Surface condition #7,Coronal Caries:  Surface condition #7,Value was recorded,476,OHX07CSC_Coronal Caries:  Surface condition #7,OHX07CSC_Value was recorded
OHX07CSC,OHX07CSC - Coronal Caries:  Surface condition #7,0,Lingual surface caries,28,OHX07CSC_0,OHX07CSC_Lingual surface caries
OHX07CSC,OHX07CSC - Coronal Caries:  Surface condition #7,2,Facial surface caries,36,OHX07CSC_2,OHX07CSC_Facial surface caries
OHX07CSC,OHX07CSC - Coronal Caries:  Surface condition #7,3,Mesial caries,68,OHX07CSC_3,OHX07CSC_Mesial caries
OHX07CSC,OHX07CSC - Coronal Caries:  Surface condition #7,4,Distal caries,20,OHX07CSC_4,OHX07CSC_Distal caries
OHX07CSC,OHX07CSC - Coronal Caries:  Surface condition #7,5,Lingual surface restoration,105,OHX07CSC_5,OHX07CSC_Lingual surface restoration
OHX07CSC,OHX07CSC - Coronal Caries:  Surface condition #7,7,Facial surface restoration,20,OHX07CSC_7,OHX07CSC_Facial surface restoration
OHX07CSC,OHX07CSC - Coronal Caries:  Surface condition #7,8,Mesial restoration,87,OHX07CSC_8,OHX07CSC_Mesial restoration
OHX07CSC,OHX07CSC - Coronal Caries:  Surface condition #7,9,Distal restoration,37,OHX07CSC_9,OHX07CSC_Distal restoration
OHX07CSC,OHX07CSC - Coronal Caries:  Surface condition #7,< blank >,Missing,8545,OHX07CSC_< blank >,OHX07CSC_Missing
OHX08CSC,OHX08CSC - Coronal Caries:  Surface condition #8,Coronal Caries:  Surface condition #8,Value was recorded,564,OHX08CSC_Coronal Caries:  Surface condition #8,OHX08CSC_Value was recorded
OHX08CSC,OHX08CSC - Coronal Caries:  Surface condition #8,0,Lingual surface caries,20,OHX08CSC_0,OHX08CSC_Lingual surface caries
OHX08CSC,OHX08CSC - Coronal Caries:  Surface condition #8,2,Facial surface caries,32,OHX08CSC_2,OHX08CSC_Facial surface caries
OHX08CSC,OHX08CSC - Coronal Caries:  Surface condition #8,3,Mesial caries,67,OHX08CSC_3,OHX08CSC_Mesial caries
OHX08CSC,OHX08CSC - Coronal Caries:  Surface condition #8,4,Distal caries,46,OHX08CSC_4,OHX08CSC_Distal caries
OHX08CSC,OHX08CSC - Coronal Caries:  Surface condition #8,5,Lingual surface restoration,21,OHX08CSC_5,OHX08CSC_Lingual surface restoration
OHX08CSC,OHX08CSC - Coronal Caries:  Surface condition #8,7,Facial surface restoration,19,OHX08CSC_7,OHX08CSC_Facial surface restoration
OHX08CSC,OHX08CSC - Coronal Caries:  Surface condition #8,8,Mesial restoration,78,OHX08CSC_8,OHX08CSC_Mesial restoration
OHX08CSC,OHX08CSC - Coronal Caries:  Surface condition #8,9,Distal restoration,71,OHX08CSC_9,OHX08CSC_Distal restoration
