short_title,title,code or value,description,count,Lookup,Column
OHQ575Q,OHQ575Q  - Age stopped prescription fluoride drops,7777,Refused,0,OHQ575Q_7777,OHQ575Q_Refused
OHQ575Q,OHQ575Q  - Age stopped prescription fluoride drops,9999,Don't know,2,OHQ575Q_9999,OHQ575Q_Don't know
OHQ575Q,OHQ575Q  - Age stopped prescription fluoride drops,.,Missing,9587,OHQ575Q_.,OHQ575Q_Missing
OHQ575U,OHQ575U  - Age stopped prescription fluoride drops,1,Months,15,OHQ575U_1,OHQ575U_Months
OHQ575U,OHQ575U  - Age stopped prescription fluoride drops,2,Years,166,OHQ575U_2,OHQ575U_Years
OHQ575U,OHQ575U  - Age stopped prescription fluoride drops,.,Missing,9589,OHQ575U_.,OHQ575U_Missing
OHQ580,OHQ580   - Ever given prescription fluoride tablets,1,Yes,123,OHQ580_1,OHQ580_Yes
OHQ580,OHQ580   - Ever given prescription fluoride tablets,2,No,2620,OHQ580_2,OHQ580_No
OHQ580,OHQ580   - Ever given prescription fluoride tablets,7,Refused,0,OHQ580_7,OHQ580_Refused
OHQ580,OHQ580   - Ever given prescription fluoride tablets,9,Don't know,22,OHQ580_9,OHQ580_Don't know
OHQ580,OHQ580   - Ever given prescription fluoride tablets,.,Missing,7005,OHQ580_.,OHQ580_Missing
OHQ585Q,OHQ585Q  - Age started prescription fluoride tablet,1 to 40,Range of Values,117,OHQ585Q_1 to 40,OHQ585Q_Range of Values
OHQ585Q,OHQ585Q  - Age started prescription fluoride tablet,7777,Refused,0,OHQ585Q_7777,OHQ585Q_Refused
OHQ585Q,OHQ585Q  - Age started prescription fluoride tablet,9999,Don't know,6,OHQ585Q_9999,OHQ585Q_Don't know
OHQ585Q,OHQ585Q  - Age started prescription fluoride tablet,.,Missing,9647,OHQ585Q_.,OHQ585Q_Missing
OHQ585U,OHQ585U  - Age started prescription fluoride tablet,1,Months,8,OHQ585U_1,OHQ585U_Months
OHQ585U,OHQ585U  - Age started prescription fluoride tablet,2,Years,109,OHQ585U_2,OHQ585U_Years
OHQ585U,OHQ585U  - Age started prescription fluoride tablet,.,Missing,9653,OHQ585U_.,OHQ585U_Missing
OHQ590G,OHQ590G  - Age stopped prescription fluoride tablet,1,Enter age,79,OHQ590G_1,OHQ590G_Enter age
OHQ590G,OHQ590G  - Age stopped prescription fluoride tablet,2,Still taking fluoride tablets,37,OHQ590G_2,OHQ590G_Still taking fluoride tablets
OHQ590G,OHQ590G  - Age stopped prescription fluoride tablet,7,Refused,0,OHQ590G_7,OHQ590G_Refused
OHQ590G,OHQ590G  - Age stopped prescription fluoride tablet,9,Don't know,1,OHQ590G_9,OHQ590G_Don't know
OHQ590G,OHQ590G  - Age stopped prescription fluoride tablet,.,Missing,9653,OHQ590G_.,OHQ590G_Missing
OHQ590Q,OHQ590Q  - Age stopped prescription fluoride tablet,3 to 30,Range of Values,79,OHQ590Q_3 to 30,OHQ590Q_Range of Values
OHQ590Q,OHQ590Q  - Age stopped prescription fluoride tablet,7777,Refused,0,OHQ590Q_7777,OHQ590Q_Refused
OHQ590Q,OHQ590Q  - Age stopped prescription fluoride tablet,9999,Don't know,0,OHQ590Q_9999,OHQ590Q_Don't know
OHQ590Q,OHQ590Q  - Age stopped prescription fluoride tablet,.,Missing,9691,OHQ590Q_.,OHQ590Q_Missing
OHQ590U,OHQ590U  - Age stopped prescription fluoride tablet,1,Months,3,OHQ590U_1,OHQ590U_Months
OHQ590U,OHQ590U  - Age stopped prescription fluoride tablet,2,Years,76,OHQ590U_2,OHQ590U_Years
OHQ590U,OHQ590U  - Age stopped prescription fluoride tablet,.,Missing,9691,OHQ590U_.,OHQ590U_Missing
OHQ610,OHQ610   - Told benefits of giving up cigarettes,1,Yes,357,OHQ610_1,OHQ610_Yes
OHQ610,OHQ610   - Told benefits of giving up cigarettes,2,No,3322,OHQ610_2,OHQ610_No
OHQ610,OHQ610   - Told benefits of giving up cigarettes,7,Refused,0,OHQ610_7,OHQ610_Refused
OHQ610,OHQ610   - Told benefits of giving up cigarettes,9,Don't know,2,OHQ610_9,OHQ610_Don't know
OHQ610,OHQ610   - Told benefits of giving up cigarettes,.,Missing,6089,OHQ610_.,OHQ610_Missing
OHQ612,OHQ612   - Told benefits of checking blood sugar,1,Yes,257,OHQ612_1,OHQ612_Yes
OHQ612,OHQ612   - Told benefits of checking blood sugar,2,No,3421,OHQ612_2,OHQ612_No
OHQ612,OHQ612   - Told benefits of checking blood sugar,7,Refused,0,OHQ612_7,OHQ612_Refused
OHQ612,OHQ612   - Told benefits of checking blood sugar,9,Don't know,3,OHQ612_9,OHQ612_Don't know
OHQ612,OHQ612   - Told benefits of checking blood sugar,.,Missing,6089,OHQ612_.,OHQ612_Missing
OHQ614,OHQ614   - Told importance of checking for cancer,1,Yes,668,OHQ614_1,OHQ614_Yes
OHQ614,OHQ614   - Told importance of checking for cancer,2,No,3004,OHQ614_2,OHQ614_No
OHQ614,OHQ614   - Told importance of checking for cancer,7,Refused,0,OHQ614_7,OHQ614_Refused
OHQ614,OHQ614   - Told importance of checking for cancer,9,Don't know,9,OHQ614_9,OHQ614_Don't know
OHQ614,OHQ614   - Told importance of checking for cancer,.,Missing,6089,OHQ614_.,OHQ614_Missing
OHQ620,OHQ620   - How often last yr had aching in mouth?,1,Very often,172,OHQ620_1,OHQ620_Very often
OHQ620,OHQ620   - How often last yr had aching in mouth?,2,Fairly often,183,OHQ620_2,OHQ620_Fairly often
OHQ620,OHQ620   - How often last yr had aching in mouth?,3,Occasionally,700,OHQ620_3,OHQ620_Occasionally
OHQ620,OHQ620   - How often last yr had aching in mouth?,4,"Hardly ever, or",915,OHQ620_4,"OHQ620_Hardly ever, or"
OHQ620,OHQ620   - How often last yr had aching in mouth?,5,Never?,2840,OHQ620_5,OHQ620_Never?
OHQ620,OHQ620   - How often last yr had aching in mouth?,7,Refused,0,OHQ620_7,OHQ620_Refused
OHQ620,OHQ620   - How often last yr had aching in mouth?,9,Don't know,3,OHQ620_9,OHQ620_Don't know
OHQ620,OHQ620   - How often last yr had aching in mouth?,.,Missing,4957,OHQ620_.,OHQ620_Missing
OHQ640,OHQ640   - Last yr had diff w/ job because of mouth,1,Very often,32,OHQ640_1,OHQ640_Very often
OHQ640,OHQ640   - Last yr had diff w/ job because of mouth,2,Fairly often,62,OHQ640_2,OHQ640_Fairly often
OHQ640,OHQ640   - Last yr had diff w/ job because of mouth,3,Occasionally,127,OHQ640_3,OHQ640_Occasionally
OHQ640,OHQ640   - Last yr had diff w/ job because of mouth,4,"Hardly ever, or",237,OHQ640_4,"OHQ640_Hardly ever, or"
OHQ640,OHQ640   - Last yr had diff w/ job because of mouth,5,Never?,4352,OHQ640_5,OHQ640_Never?
OHQ640,OHQ640   - Last yr had diff w/ job because of mouth,7,Refused,0,OHQ640_7,OHQ640_Refused
OHQ640,OHQ640   - Last yr had diff w/ job because of mouth,9,Don't know,3,OHQ640_9,OHQ640_Don't know
OHQ640,OHQ640   - Last yr had diff w/ job because of mouth,.,Missing,4957,OHQ640_.,OHQ640_Missing
OHQ680,OHQ680   - Last yr embarrassed because of mouth,1,Very often,234,OHQ680_1,OHQ680_Very often
OHQ680,OHQ680   - Last yr embarrassed because of mouth,2,Fairly often,152,OHQ680_2,OHQ680_Fairly often
OHQ680,OHQ680   - Last yr embarrassed because of mouth,3,Occasionally,260,OHQ680_3,OHQ680_Occasionally
OHQ680,OHQ680   - Last yr embarrassed because of mouth,4,"Hardly ever, or",319,OHQ680_4,"OHQ680_Hardly ever, or"
OHQ680,OHQ680   - Last yr embarrassed because of mouth,5,Never?,3846,OHQ680_5,OHQ680_Never?
OHQ680,OHQ680   - Last yr embarrassed because of mouth,7,Refused,0,OHQ680_7,OHQ680_Refused
OHQ680,OHQ680   - Last yr embarrassed because of mouth,9,Don't know,2,OHQ680_9,OHQ680_Don't know
OHQ680,OHQ680   - Last yr embarrassed because of mouth,.,Missing,4957,OHQ680_.,OHQ680_Missing
OHQ835,OHQ835   - Do you think you might have gum disease?,1,Yes,853,OHQ835_1,OHQ835_Yes
OHQ835,OHQ835   - Do you think you might have gum disease?,2,No,3887,OHQ835_2,OHQ835_No
OHQ835,OHQ835   - Do you think you might have gum disease?,7,Refused,0,OHQ835_7,OHQ835_Refused
OHQ835,OHQ835   - Do you think you might have gum disease?,9,Don't know,73,OHQ835_9,OHQ835_Don't know
OHQ835,OHQ835   - Do you think you might have gum disease?,.,Missing,4957,OHQ835_.,OHQ835_Missing
OHQ845,OHQ845   - Rate the health of your teeth and gums,1,Excellent,1755,OHQ845_1,OHQ845_Excellent
OHQ845,OHQ845   - Rate the health of your teeth and gums,2,Very good,2342,OHQ845_2,OHQ845_Very good
OHQ845,OHQ845   - Rate the health of your teeth and gums,3,Good,3326,OHQ845_3,OHQ845_Good
OHQ845,OHQ845   - Rate the health of your teeth and gums,4,Fair,1688,OHQ845_4,OHQ845_Fair
OHQ845,OHQ845   - Rate the health of your teeth and gums,5,Poor,651,OHQ845_5,OHQ845_Poor
OHQ845,OHQ845   - Rate the health of your teeth and gums,7,Refused,1,OHQ845_7,OHQ845_Refused
OHQ845,OHQ845   - Rate the health of your teeth and gums,9,Don't know,5,OHQ845_9,OHQ845_Don't know
OHQ845,OHQ845   - Rate the health of your teeth and gums,.,Missing,2,OHQ845_.,OHQ845_Missing
OHQ848G,OHQ848G  - # times you brush your teeth in 1 day?,1,Enter number,3372,OHQ848G_1,OHQ848G_Enter number
OHQ848G,OHQ848G  - # times you brush your teeth in 1 day?,2,Child does not brush yet,45,OHQ848G_2,OHQ848G_Child does not brush yet
OHQ848G,OHQ848G  - # times you brush your teeth in 1 day?,3,Does not brush every day,42,OHQ848G_3,OHQ848G_Does not brush every day
OHQ848G,OHQ848G  - # times you brush your teeth in 1 day?,7,Refused,0,OHQ848G_7,OHQ848G_Refused
OHQ848G,OHQ848G  - # times you brush your teeth in 1 day?,9,Don't know,2,OHQ848G_9,OHQ848G_Don't know
OHQ848G,OHQ848G  - # times you brush your teeth in 1 day?,.,Missing,6309,OHQ848G_.,OHQ848G_Missing
OHQ848Q,OHQ848Q  - # times you brush your teeth in 1 day?,1,1 time,1102,OHQ848Q_1,OHQ848Q_1 time
OHQ848Q,OHQ848Q  - # times you brush your teeth in 1 day?,0,0,2,OHQ848Q_0,OHQ848Q_0
OHQ848Q,OHQ848Q  - # times you brush your teeth in 1 day?,2,2 times,2046,OHQ848Q_2,OHQ848Q_2 times
OHQ848Q,OHQ848Q  - # times you brush your teeth in 1 day?,3,3 times,197,OHQ848Q_3,OHQ848Q_3 times
OHQ848Q,OHQ848Q  - # times you brush your teeth in 1 day?,4,4 times,17,OHQ848Q_4,OHQ848Q_4 times
OHQ848Q,OHQ848Q  - # times you brush your teeth in 1 day?,5,5 times,7,OHQ848Q_5,OHQ848Q_5 times
OHQ848Q,OHQ848Q  - # times you brush your teeth in 1 day?,6,6 times,1,OHQ848Q_6,OHQ848Q_6 times
OHQ848Q,OHQ848Q  - # times you brush your teeth in 1 day?,7,7 times,0,OHQ848Q_7,OHQ848Q_7 times
OHQ848Q,OHQ848Q  - # times you brush your teeth in 1 day?,8,8 times,0,OHQ848Q_8,OHQ848Q_8 times
OHQ848Q,OHQ848Q  - # times you brush your teeth in 1 day?,9,9 or more times,0,OHQ848Q_9,OHQ848Q_9 or more times
OHQ848Q,OHQ848Q  - # times you brush your teeth in 1 day?,77,Refused,0,OHQ848Q_77,OHQ848Q_Refused
OHQ848Q,OHQ848Q  - # times you brush your teeth in 1 day?,99,Don't know,0,OHQ848Q_99,OHQ848Q_Don't know
OHQ848Q,OHQ848Q  - # times you brush your teeth in 1 day?,.,Missing,6398,OHQ848Q_.,OHQ848Q_Missing
OHQ849,OHQ849   - How much toothpaste do you use?,1,Full load,1370,OHQ849_1,OHQ849_Full load
OHQ849,OHQ849   - How much toothpaste do you use?,2,Half load,973,OHQ849_2,OHQ849_Half load
OHQ849,OHQ849   - How much toothpaste do you use?,3,Pea size,853,OHQ849_3,OHQ849_Pea size
OHQ849,OHQ849   - How much toothpaste do you use?,4,Smear,202,OHQ849_4,OHQ849_Smear
OHQ849,OHQ849   - How much toothpaste do you use?,7,Refused,5,OHQ849_7,OHQ849_Refused
OHQ849,OHQ849   - How much toothpaste do you use?,9,Don't know,11,OHQ849_9,OHQ849_Don't know
OHQ849,OHQ849   - How much toothpaste do you use?,.,Missing,6356,OHQ849_.,OHQ849_Missing
OHQ850,OHQ850   - Ever had treatment for gum disease?,1,Yes,1086,OHQ850_1,OHQ850_Yes
OHQ850,OHQ850   - Ever had treatment for gum disease?,2,No,3705,OHQ850_2,OHQ850_No
OHQ850,OHQ850   - Ever had treatment for gum disease?,7,Refused,0,OHQ850_7,OHQ850_Refused
OHQ850,OHQ850   - Ever had treatment for gum disease?,9,Don't know,22,OHQ850_9,OHQ850_Don't know
OHQ850,OHQ850   - Ever had treatment for gum disease?,.,Missing,4957,OHQ850_.,OHQ850_Missing
OHQ855,OHQ855   - Any teeth became loose without an injury,1,Yes,816,OHQ855_1,OHQ855_Yes
OHQ855,OHQ855   - Any teeth became loose without an injury,2,No,3986,OHQ855_2,OHQ855_No
OHQ855,OHQ855   - Any teeth became loose without an injury,7,Refused,0,OHQ855_7,OHQ855_Refused
OHQ855,OHQ855   - Any teeth became loose without an injury,9,Don't know,11,OHQ855_9,OHQ855_Don't know
OHQ855,OHQ855   - Any teeth became loose without an injury,.,Missing,4957,OHQ855_.,OHQ855_Missing
OHQ860,OHQ860   - Ever been told of bone loss around teeth,1,Yes,620,OHQ860_1,OHQ860_Yes
OHQ860,OHQ860   - Ever been told of bone loss around teeth,2,No,4157,OHQ860_2,OHQ860_No
OHQ860,OHQ860   - Ever been told of bone loss around teeth,7,Refused,0,OHQ860_7,OHQ860_Refused
OHQ860,OHQ860   - Ever been told of bone loss around teeth,9,Don't know,36,OHQ860_9,OHQ860_Don't know
OHQ860,OHQ860   - Ever been told of bone loss around teeth,.,Missing,4957,OHQ860_.,OHQ860_Missing
OHQ865,OHQ865   - Noticed a tooth that doesn't look right,1,Yes,806,OHQ865_1,OHQ865_Yes
OHQ865,OHQ865   - Noticed a tooth that doesn't look right,2,No,3998,OHQ865_2,OHQ865_No
OHQ865,OHQ865   - Noticed a tooth that doesn't look right,7,Refused,0,OHQ865_7,OHQ865_Refused
OHQ865,OHQ865   - Noticed a tooth that doesn't look right,9,Don't know,9,OHQ865_9,OHQ865_Don't know
OHQ865,OHQ865   - Noticed a tooth that doesn't look right,.,Missing,4957,OHQ865_.,OHQ865_Missing
OHQ870,OHQ870   - How many days use dental floss/device,0 to 7,Range of Values,4809,OHQ870_0 to 7,OHQ870_Range of Values
OHQ870,OHQ870   - How many days use dental floss/device,77,Refused,0,OHQ870_77,OHQ870_Refused
OHQ870,OHQ870   - How many days use dental floss/device,99,Don't know,4,OHQ870_99,OHQ870_Don't know
OHQ870,OHQ870   - How many days use dental floss/device,.,Missing,4957,OHQ870_.,OHQ870_Missing
OHQ875,OHQ875   - Days used mouthwash for dental problem,0 to 7,Range of Values,4810,OHQ875_0 to 7,OHQ875_Range of Values
OHQ875,OHQ875   - Days used mouthwash for dental problem,77,Refused,0,OHQ875_77,OHQ875_Refused
OHQ875,OHQ875   - Days used mouthwash for dental problem,99,Don't know,3,OHQ875_99,OHQ875_Don't know
OHQ875,OHQ875   - Days used mouthwash for dental problem,.,Missing,4957,OHQ875_.,OHQ875_Missing
OHQ880,OHQ880   - Oral cancer exam where Dr pulls tonge,1,Yes,989,OHQ880_1,OHQ880_Yes
OHQ880,OHQ880   - Oral cancer exam where Dr pulls tonge,2,No,3795,OHQ880_2,OHQ880_No
OHQ880,OHQ880   - Oral cancer exam where Dr pulls tonge,7,Refused,0,OHQ880_7,OHQ880_Refused
OHQ880,OHQ880   - Oral cancer exam where Dr pulls tonge,9,Don't know,29,OHQ880_9,OHQ880_Don't know
OHQ880,OHQ880   - Oral cancer exam where Dr pulls tonge,.,Missing,4957,OHQ880_.,OHQ880_Missing
OHQ885,OHQ885   - Oral cancer exam where Dr feels neck,1,Yes,950,OHQ885_1,OHQ885_Yes
OHQ885,OHQ885   - Oral cancer exam where Dr feels neck,2,No,3809,OHQ885_2,OHQ885_No
OHQ885,OHQ885   - Oral cancer exam where Dr feels neck,7,Refused,0,OHQ885_7,OHQ885_Refused
OHQ885,OHQ885   - Oral cancer exam where Dr feels neck,9,Don't know,54,OHQ885_9,OHQ885_Don't know
OHQ885,OHQ885   - Oral cancer exam where Dr feels neck,.,Missing,4957,OHQ885_.,OHQ885_Missing
OHQ895,OHQ895   - When did you have oral/mouth cancer exam,1,Within past year,851,OHQ895_1,OHQ895_Within past year
OHQ895,OHQ895   - When did you have oral/mouth cancer exam,2,Between 1 and 3 years ago,233,OHQ895_2,OHQ895_Between 1 and 3 years ago
OHQ895,OHQ895   - When did you have oral/mouth cancer exam,3,Over 3 years ago,196,OHQ895_3,OHQ895_Over 3 years ago
OHQ895,OHQ895   - When did you have oral/mouth cancer exam,7,Refused,0,OHQ895_7,OHQ895_Refused
OHQ895,OHQ895   - When did you have oral/mouth cancer exam,9,Don't know,9,OHQ895_9,OHQ895_Don't know
OHQ895,OHQ895   - When did you have oral/mouth cancer exam,.,Missing,8481,OHQ895_.,OHQ895_Missing
OHQ900,OHQ900   - What type of prof performed oral exam,1,Doctor/physician,197,OHQ900_1,OHQ900_Doctor/physician
OHQ900,OHQ900   - What type of prof performed oral exam,2,Nurse/nurse practitioner,6,OHQ900_2,OHQ900_Nurse/nurse practitioner
OHQ900,OHQ900   - What type of prof performed oral exam,3,Dentist (include oral surgeons),756,OHQ900_3,OHQ900_Dentist (include oral surgeons)
OHQ900,OHQ900   - What type of prof performed oral exam,4,Dental Hygienist,114,OHQ900_4,OHQ900_Dental Hygienist
OHQ900,OHQ900   - What type of prof performed oral exam,5,Other,9,OHQ900_5,OHQ900_Other
OHQ900,OHQ900   - What type of prof performed oral exam,7,Refused,0,OHQ900_7,OHQ900_Refused
OHQ900,OHQ900   - What type of prof performed oral exam,9,Don't know,2,OHQ900_9,OHQ900_Don't know
OHQ900,OHQ900   - What type of prof performed oral exam,.,Missing,8686,OHQ900_.,OHQ900_Missing
OSQ010a,OSQ010a - Broken or fractured a hip,1,Yes,83,OSQ010a_1,OSQ010a_Yes
OSQ010a,OSQ010a - Broken or fractured a hip,2,No,3731,OSQ010a_2,OSQ010a_No
OSQ010a,OSQ010a - Broken or fractured a hip,7,Refused,0,OSQ010a_7,OSQ010a_Refused
OSQ010a,OSQ010a - Broken or fractured a hip,9,Don't know,1,OSQ010a_9,OSQ010a_Don't know
OSQ010a,OSQ010a - Broken or fractured a hip,.,Missing,0,OSQ010a_.,OSQ010a_Missing
OSQ010b,OSQ010b - Broken or fractured a wrist,1,Yes,316,OSQ010b_1,OSQ010b_Yes
OSQ010b,OSQ010b - Broken or fractured a wrist,2,No,3496,OSQ010b_2,OSQ010b_No
OSQ010b,OSQ010b - Broken or fractured a wrist,7,Refused,0,OSQ010b_7,OSQ010b_Refused
OSQ010b,OSQ010b - Broken or fractured a wrist,9,Don't know,3,OSQ010b_9,OSQ010b_Don't know
OSQ010b,OSQ010b - Broken or fractured a wrist,.,Missing,0,OSQ010b_.,OSQ010b_Missing
OSQ010c,OSQ010c - Broken or fractured spine,1,Yes,77,OSQ010c_1,OSQ010c_Yes
OSQ010c,OSQ010c - Broken or fractured spine,2,No,3734,OSQ010c_2,OSQ010c_No
OSQ010c,OSQ010c - Broken or fractured spine,7,Refused,0,OSQ010c_7,OSQ010c_Refused
OSQ010c,OSQ010c - Broken or fractured spine,9,Don't know,4,OSQ010c_9,OSQ010c_Don't know
OSQ010c,OSQ010c - Broken or fractured spine,.,Missing,0,OSQ010c_.,OSQ010c_Missing
OSQ020a,OSQ020a - # Times broken/fractured hip,1,1,71,OSQ020a_1,OSQ020a_1
OSQ020a,OSQ020a - # Times broken/fractured hip,2,2,9,OSQ020a_2,OSQ020a_2
OSQ020a,OSQ020a - # Times broken/fractured hip,3,3,2,OSQ020a_3,OSQ020a_3
OSQ020a,OSQ020a - # Times broken/fractured hip,7777,Refused,0,OSQ020a_7777,OSQ020a_Refused
OSQ020a,OSQ020a - # Times broken/fractured hip,9999,Don't know,1,OSQ020a_9999,OSQ020a_Don't know
OSQ020a,OSQ020a - # Times broken/fractured hip,.,Missing,3732,OSQ020a_.,OSQ020a_Missing
OSQ020b,OSQ020b - # Times broken/fractured wrist,1,1,267,OSQ020b_1,OSQ020b_1
OSQ020b,OSQ020b - # Times broken/fractured wrist,2,2,35,OSQ020b_2,OSQ020b_2
OSQ020b,OSQ020b - # Times broken/fractured wrist,3,3,9,OSQ020b_3,OSQ020b_3
OSQ020b,OSQ020b - # Times broken/fractured wrist,4,4,3,OSQ020b_4,OSQ020b_4
OSQ020b,OSQ020b - # Times broken/fractured wrist,6,6,1,OSQ020b_6,OSQ020b_6
OSQ020b,OSQ020b - # Times broken/fractured wrist,10,10,1,OSQ020b_10,OSQ020b_10
OSQ020b,OSQ020b - # Times broken/fractured wrist,7777,Refused,0,OSQ020b_7777,OSQ020b_Refused
OSQ020b,OSQ020b - # Times broken/fractured wrist,9999,Don't know,0,OSQ020b_9999,OSQ020b_Don't know
OSQ020b,OSQ020b - # Times broken/fractured wrist,.,Missing,3499,OSQ020b_.,OSQ020b_Missing
OSQ020c,OSQ020c - # Times broken/fractured spine,1,1,67,OSQ020c_1,OSQ020c_1
OSQ020c,OSQ020c - # Times broken/fractured spine,2,2,8,OSQ020c_2,OSQ020c_2
OSQ020c,OSQ020c - # Times broken/fractured spine,3,3,2,OSQ020c_3,OSQ020c_3
OSQ020c,OSQ020c - # Times broken/fractured spine,7777,Refused,0,OSQ020c_7777,OSQ020c_Refused
OSQ020c,OSQ020c - # Times broken/fractured spine,9999,Don't know,0,OSQ020c_9999,OSQ020c_Don't know
OSQ020c,OSQ020c - # Times broken/fractured spine,.,Missing,3738,OSQ020c_.,OSQ020c_Missing
OSD030aa,OSD030aa - Age when fractured hip 1st time,2 to 78,Range of Values,67,OSD030aa_2 to 78,OSD030aa_Range of Values
OSD030aa,OSD030aa - Age when fractured hip 1st time,80,80 or older,13,OSD030aa_80,OSD030aa_80 or older
OSD030aa,OSD030aa - Age when fractured hip 1st time,77777,Refused,0,OSD030aa_77777,OSD030aa_Refused
OSD030aa,OSD030aa - Age when fractured hip 1st time,99999,Don't know,2,OSD030aa_99999,OSD030aa_Don't know
OSD030aa,OSD030aa - Age when fractured hip 1st time,.,Missing,3733,OSD030aa_.,OSD030aa_Missing
OSQ040aa,OSQ040aa - Under/over 50 when fracd. hip 1st time,1,"Under 50 years old, or",29,OSQ040aa_1,"OSQ040aa_Under 50 years old, or"
OSQ040aa,OSQ040aa - Under/over 50 when fracd. hip 1st time,2,50 years old or older?,52,OSQ040aa_2,OSQ040aa_50 years old or older?
OSQ040aa,OSQ040aa - Under/over 50 when fracd. hip 1st time,7,Refused,0,OSQ040aa_7,OSQ040aa_Refused
OSQ040aa,OSQ040aa - Under/over 50 when fracd. hip 1st time,9,Don't know,1,OSQ040aa_9,OSQ040aa_Don't know
OSQ040aa,OSQ040aa - Under/over 50 when fracd. hip 1st time,.,Missing,3733,OSQ040aa_.,OSQ040aa_Missing
OSD050aa,OSD050aa - Reason hip fracture occurred 1st time,1,"A fall from standing height or less, for example, tripped, slipped, fell out of bed",29,OSD050aa_1,"OSD050aa_A fall from standing height or less, for example, tripped, slipped, fell out of bed"
OSD050aa,OSD050aa - Reason hip fracture occurred 1st time,2,"A hard fall, such as falling off a ladder or step stool, down stairs",14,OSD050aa_2,"OSD050aa_A hard fall, such as falling off a ladder or step stool, down stairs"
OSD050aa,OSD050aa - Reason hip fracture occurred 1st time,3,A car accident or other severe trauma,5,OSD050aa_3,OSD050aa_A car accident or other severe trauma
OSD050aa,OSD050aa - Reason hip fracture occurred 1st time,7,Refused,0,OSD050aa_7,OSD050aa_Refused
OSD050aa,OSD050aa - Reason hip fracture occurred 1st time,9,Don't know,4,OSD050aa_9,OSD050aa_Don't know
OSD050aa,OSD050aa - Reason hip fracture occurred 1st time,.,Missing,3763,OSD050aa_.,OSD050aa_Missing
OSD030ab,OSD030ab - Age when fractured hip 2nd time,40 to 78,Range of Values,10,OSD030ab_40 to 78,OSD030ab_Range of Values
OSD030ab,OSD030ab - Age when fractured hip 2nd time,80,80 or older,0,OSD030ab_80,OSD030ab_80 or older
OSD030ab,OSD030ab - Age when fractured hip 2nd time,77777,Refused,0,OSD030ab_77777,OSD030ab_Refused
OSD030ab,OSD030ab - Age when fractured hip 2nd time,99999,Don't know,1,OSD030ab_99999,OSD030ab_Don't know
OSD030ab,OSD030ab - Age when fractured hip 2nd time,.,Missing,3804,OSD030ab_.,OSD030ab_Missing
OSQ040ab,OSQ040ab - Under/over 50 when fracd. hip 2nd time ,1,"Under 50 years old, or",1,OSQ040ab_1,"OSQ040ab_Under 50 years old, or"
OSQ040ab,OSQ040ab - Under/over 50 when fracd. hip 2nd time ,2,50 years old or older?,9,OSQ040ab_2,OSQ040ab_50 years old or older?
OSQ040ab,OSQ040ab - Under/over 50 when fracd. hip 2nd time ,7,Refused,0,OSQ040ab_7,OSQ040ab_Refused
OSQ040ab,OSQ040ab - Under/over 50 when fracd. hip 2nd time ,9,Don't know,1,OSQ040ab_9,OSQ040ab_Don't know
OSQ040ab,OSQ040ab - Under/over 50 when fracd. hip 2nd time ,.,Missing,3804,OSQ040ab_.,OSQ040ab_Missing
OSD050ab,OSD050ab - Reason hip fracture occurred 2nd time,1,"A fall from standing height or less, for example, tripped, slipped, fell out of bed",4,OSD050ab_1,"OSD050ab_A fall from standing height or less, for example, tripped, slipped, fell out of bed"
OSD050ab,OSD050ab - Reason hip fracture occurred 2nd time,2,"A hard fall, such as falling off a ladder or step stool, down stairs",2,OSD050ab_2,"OSD050ab_A hard fall, such as falling off a ladder or step stool, down stairs"
OSD050ab,OSD050ab - Reason hip fracture occurred 2nd time,3,A car accident or other severe trauma,1,OSD050ab_3,OSD050ab_A car accident or other severe trauma
OSD050ab,OSD050ab - Reason hip fracture occurred 2nd time,7,Refused,0,OSD050ab_7,OSD050ab_Refused
OSD050ab,OSD050ab - Reason hip fracture occurred 2nd time,9,Don't know,2,OSD050ab_9,OSD050ab_Don't know
OSD050ab,OSD050ab - Reason hip fracture occurred 2nd time,.,Missing,3806,OSD050ab_.,OSD050ab_Missing
OSD030ac,OSD030ac - Age when fractured hip 3rd time ,71 to 78,Range of Values,2,OSD030ac_71 to 78,OSD030ac_Range of Values
OSD030ac,OSD030ac - Age when fractured hip 3rd time ,80,80 or older,0,OSD030ac_80,OSD030ac_80 or older
OSD030ac,OSD030ac - Age when fractured hip 3rd time ,77777,Refused,0,OSD030ac_77777,OSD030ac_Refused
OSD030ac,OSD030ac - Age when fractured hip 3rd time ,99999,Don't know,0,OSD030ac_99999,OSD030ac_Don't know
OSD030ac,OSD030ac - Age when fractured hip 3rd time ,.,Missing,3813,OSD030ac_.,OSD030ac_Missing
OSQ040ac,OSQ040ac - Under/over 50 when fracd. hip 3rd time,1,"Under 50 years old, or",0,OSQ040ac_1,"OSQ040ac_Under 50 years old, or"
OSQ040ac,OSQ040ac - Under/over 50 when fracd. hip 3rd time,2,50 years old or older?,2,OSQ040ac_2,OSQ040ac_50 years old or older?
OSQ040ac,OSQ040ac - Under/over 50 when fracd. hip 3rd time,7,Refused,0,OSQ040ac_7,OSQ040ac_Refused
OSQ040ac,OSQ040ac - Under/over 50 when fracd. hip 3rd time,9,Don't know,0,OSQ040ac_9,OSQ040ac_Don't know
OSQ040ac,OSQ040ac - Under/over 50 when fracd. hip 3rd time,.,Missing,3813,OSQ040ac_.,OSQ040ac_Missing
